year,month,day,hour,PM2.5,PM10,SO2,CO,NO2,O3,TEMP,DEWP,HUMI,PRES,wd,WSPM
2014,10,22,22,100,192,14,1.5,105,2,12.3,7.801393331,74,1013.8,NE,1.4
2014,10,22,23,103,192,15,1.5,103,2,12.1,7.805232438,75,1013.4,NE,1.2
2014,10,23,0,99,188,14,1.5,99,2,12.1,8.192113161,77,1013,CV,0.4
2014,10,23,1,97,185,14,1.4,98,2,11.9,7.611894506,75,1012.7,NE,1.4
2014,10,23,2,89,167,NA,1.3,94,2,11.8,7.901211258,77,1011.9,NE,1.1
2014,10,23,3,90,155,15,1.3,97,2,11.7,7.993779454,78,1011.4,NE,1.1
2014,10,23,4,91,156,15,1.3,96,NA,11.8,7.709338914,76,1011.2,NE,1.4
2014,10,23,5,88,148,14,1.2,91,2,11.9,8.188010302,78,1011.1,NE,1.8
2014,10,23,6,84,147,14,1.2,89,2,12.1,8.192113161,77,1011.2,NE,1.3
2014,10,23,7,94,162,13,1.2,84,2,12.5,8.579966126,77,1011.6,NE,0.7
2014,10,23,8,100,185,12,1.2,84,2,13,8.276343087,73,1011.5,NE,1.8
2014,10,23,9,109,209,12,1.1,75,2,13.5,8.347900633,71,1010.8,NE,1.9
2014,10,23,10,118,165,11,1,71,NA,14.2,8.810033981,70,1010.3,NE,1.2
2014,10,23,11,124,161,11,1,69,NA,14.8,9.171488232,69,1009.3,CV,0.5
2014,10,23,12,136,165,12,1,70,NA,15.5,8.953574276,65,1007.9,NE,1.6
2014,10,23,13,138,168,13,1.1,79,NA,16.5,9.438007794,63,1007,SE,1.3
2014,10,23,14,142,184,17,1.1,78,NA,17.1,9.767061695,62,1006.6,SE,0.7
2014,10,23,15,157,212,20,1.2,91,NA,16.4,10.70231141,69,1006.4,CV,0
2014,10,23,16,164,218,19,1.4,108,4,14.2,10.42134733,78,1006.3,CV,0
2014,10,23,17,156,218,18,1.4,119,2,12.5,10.56759581,88,1006.7,CV,0
2014,10,23,18,157,198,15,1.6,129,2,11.3,10.52837422,95,1007.2,CV,0.2
2014,10,23,19,154,211,17,2,135,2,10.7,10.24338166,97,1007.3,CV,0
2014,10,23,20,156,224,19,2.3,130,2,10.1,10.1,100,1007.5,CV,0
2014,10,23,21,159,232,16,2.3,117,2,9.6,9.6,100,1007.4,CV,0
2014,10,23,22,163,222,14,2.1,118,2,10,10,100,1007,NE,0.8
2014,10,23,23,159,219,14,2.2,115,2,9.9,9.9,100,1006.8,CV,0
2014,10,24,0,172,247,15,2.1,112,2,9.6,9.6,100,1006.8,SE,0.6
2014,10,24,1,168,220,12,1.7,106,2,9.1,9.1,100,1006.7,CV,0
2014,10,24,2,163,206,12,1.6,94,2,8.4,8.4,100,1006.4,CV,0
2014,10,24,3,162,218,12,1.6,86,2,8.4,8.4,100,1006.1,CV,0
2014,10,24,4,156,202,14,1.8,78,2,8.5,8.5,100,1006.2,SE,0.7
2014,10,24,5,154,206,13,1.7,72,2,7.9,7.9,100,1006.2,CV,0.5
2014,10,24,6,145,188,12,1.6,78,2,8.1,8.1,100,1006.3,CV,0
2014,10,24,7,144,197,12,1.7,72,2,9.1,9.1,100,1007,CV,0
2014,10,24,8,142,246,13,1.9,76,2,10.9,10.9,100,1007.4,NE,1.4
2014,10,24,9,162,253,13,1.9,88,2,13.8,11.32344709,85,1007.1,NE,1.2
2014,10,24,10,190,248,16,1.8,99,2,15.7,11.08209035,74,1006.7,CV,0.5
2014,10,24,11,206,264,22,1.6,100,11,17.1,12.01608947,72,1005.7,SE,0.9
2014,10,24,12,226,298,25,1.7,108,21,18.4,11.70804794,65,1004.7,NW,1.2
2014,10,24,13,252,299,29,1.8,116,40,18.8,11.37244156,62,1003.8,CV,0.1
2014,10,24,14,267,317,28,1.8,115,63,18.9,12.41498183,66,1003.5,SW,1.1
2014,10,24,15,277,325,28,1.9,122,69,18.3,12.51962735,69,1003.6,SW,0.9
2014,10,24,16,284,341,27,2,133,64,16.2,13.12609524,82,1003.9,CV,0
2014,10,24,17,286,371,21,2.1,151,35,13.9,12.78734261,93,1004.8,CV,0
2014,10,24,18,289,347,15,2.3,164,12,13.1,12.79120915,98,1005.4,CV,0
2014,10,24,19,308,375,14,2.4,168,2,12.2,12.04736744,99,1005.6,CV,0
2014,10,24,20,312,368,13,2.6,156,2,11.9,11.9,100,1006,CV,0.1
2014,10,24,21,297,350,15,3.1,166,2,12.4,12.4,100,1005.9,NE,1.1
2014,10,24,22,289,371,15,3.2,158,2,12,12,100,1006.1,CV,0
2014,10,24,23,317,403,13,2.7,147,2,11,11,100,1006.2,CV,0
2014,10,25,0,297,328,12,2.5,127,2,10.7,10.7,100,1006.2,CV,0
2014,10,25,1,271,308,12,2.4,114,2,10.9,10.9,100,1006.1,NE,0.9
2014,10,25,2,253,286,NA,2.4,109,2,10.7,10.7,100,1005.8,CV,0
2014,10,25,3,256,312,10,2.3,107,2,10.5,10.5,100,1005.5,CV,0.5
2014,10,25,4,250,293,10,2.3,100,NA,10.3,10.3,100,1005.3,NE,0.7
2014,10,25,5,235,284,7,2,92,2,10.1,10.1,100,1005.3,CV,0.4
2014,10,25,6,241,258,7,2,86,2,9.9,9.9,100,1005.8,CV,0.1
2014,10,25,7,229,235,8,2,76,2,10.5,10.5,100,1006.7,NW,0.6
2014,10,25,8,231,300,8,2.3,79,2,11.7,11.7,100,1006.9,CV,0
2014,10,25,9,244,325,8,2.2,90,2,13.9,13.27292934,96,1006.9,CV,0.2
2014,10,25,10,307,354,10,2.2,107,2,16.2,13.12609524,82,1006.7,CV,0.4
2014,10,25,11,325,334,13,2.1,110,6,17.8,13.71726633,77,1005.7,CV,0.4
2014,10,25,12,321,332,18,1.9,89,44,19,13.40955157,70,1004.8,SW,0.8
2014,10,25,13,336,359,21,2,90,68,19.7,13.40633847,67,1004.1,SW,1.3
2014,10,25,14,340,350,20,2,102,83,20.3,14.43196241,69,1004,SW,0.6
2014,10,25,15,350,375,16,2.2,121,80,19.7,14.29893047,71,1004.1,SW,0.9
2014,10,25,16,362,401,15,2.3,146,66,17.3,14.57262783,84,1004.5,CV,0
2014,10,25,17,365,437,13,2.4,176,28,14.8,13.84408094,94,1005.2,CV,0
2014,10,25,18,388,453,11,2.7,210,2,13.6,13.29000531,98,1005.6,CV,0
2014,10,25,19,391,428,9,2.6,173,3,12.9,12.9,100,1006,CV,0
2014,10,25,20,384,410,8,2.8,170,2,12.4,12.4,100,1006.7,CV,0
2014,10,25,21,368,393,8,2.9,165,2,13,13,100,1007.8,NE,1.4
2014,10,25,22,348,382,10,2.8,160,2,13,13,100,1008.3,CV,0.4
2014,10,25,23,359,408,8,2.8,162,2,12.8,12.8,100,1008.9,CV,0.1
2014,10,26,0,372,424,10,2.9,156,2,13.4,13.4,100,1009.7,NE,1.5
2014,10,26,1,350,427,11,2.9,142,2,13.3,13.3,100,1010.4,NE,0.7
2014,10,26,2,NA,NA,NA,NA,NA,NA,12.4,12.4,100,1010.9,NE,1.1
2014,10,26,3,299,302,9,2.4,97,2,13.9,5.776677107,58,1012,NE,1.4
2014,10,26,4,183,183,8,1.4,87,2,13.9,3.07328106,48,1013.3,SE,0.9
2014,10,26,5,46,46,10,0.7,63,10,15.1,-0.646437417,34,1014.6,NE,2
2014,10,26,6,10,10,8,0.5,48,19,15.1,-1.906063219,31,1016.4,NE,3.4
2014,10,26,7,9,9,4,0.3,35,29,15.1,-1.054954031,33,1018.5,NE,3.2
2014,10,26,8,4,4,2,0.3,40,26,15.7,-0.949132038,32,1019.7,SE,3.6
2014,10,26,9,17,17,2,0.3,41,23,16.6,-1.508462657,29,1020.4,NE,3.7
2014,10,26,10,5,5,2,0.3,37,29,17.3,-2.387188499,26,1020.8,SE,2.5
2014,10,26,11,7,7,2,0.2,33,38,17.2,-5.322241453,21,1020.4,SE,2.9
2014,10,26,12,8,8,2,0.3,32,42,17.8,-5.465775175,20,1020.1,SE,1.8
2014,10,26,13,13,13,2,0.3,31,46,18.6,-7.720865421,16,1019.9,SE,2.2
2014,10,26,14,10,10,2,0.3,32,48,18.8,-6.7720451,17,1020.3,SE,1.7
2014,10,26,15,8,8,2,0.2,33,49,18.6,-8.551788853,15,1020.6,SE,1.8
2014,10,26,16,5,5,2,0.2,35,50,15.9,-7.043513072,20,1020.9,CV,0.4
2014,10,26,17,12,12,2,0.3,43,41,11.2,-2.598191867,38,1021.4,CV,0.4
2014,10,26,18,5,5,2,0.4,54,27,10.4,-5.596235261,32,1022.1,NE,0.7
2014,10,26,19,19,19,2,0.8,87,2,8.8,-5.099086064,37,1022.7,NE,0.8
2014,10,26,20,17,17,3,0.7,87,2,7.9,-4.875504947,40,1023.7,NE,1.1
2014,10,26,21,18,18,5,0.8,87,2,7.9,-3.914551531,43,1024.7,NW,0.6
2014,10,26,22,28,28,5,0.7,84,2,6,-1.177953443,60,1025.2,CV,0.4
2014,10,26,23,24,24,3,0.6,82,2,4.9,-1.771213971,62,1025.8,CV,0.5
2014,10,27,0,13,13,2,0.4,75,2,4.1,-3.425581323,58,1026.2,NE,1.3
2014,10,27,1,17,17,2,0.4,76,2,6.2,-7.421829821,37,1026.6,NE,1.4
2014,10,27,2,6,6,NA,0.3,63,3,5.7,-7.524178988,38,1026.5,NE,1.1
2014,10,27,3,15,15,6,0.3,66,2,4.2,-5.043511528,51,1026.7,NE,0.9
2014,10,27,4,6,6,5,0.3,64,NA,3,-5.901318689,52,1026.9,NE,0.6
2014,10,27,5,4,4,4,0.3,61,2,2.9,-5.49840812,54,1027.1,CV,0
2014,10,27,6,3,3,5,0.3,61,2,2.4,-5.964936813,54,1027.4,NE,1.1
2014,10,27,7,8,8,6,0.4,59,2,5.4,-7.129012565,40,1028,NE,1.2
2014,10,27,8,18,18,9,0.6,61,2,8.6,-6.387740558,34,1028.4,NE,1.5
2014,10,27,9,8,8,8,0.6,59,2,10.8,-5.245084094,32,1028.1,NE,1.4
2014,10,27,10,20,20,10,0.6,61,2,12.3,-5.234852284,29,1027.6,SW,1.6
2014,10,27,11,24,24,21,0.8,62,9,13.5,-5.141405123,27,1026.7,SW,1.5
2014,10,27,12,33,33,23,0.9,62,14,14.4,-3.883105132,28,1025.5,SW,1.9
2014,10,27,13,27,27,22,0.6,53,25,15.3,-1.731511983,31,1024.5,SW,3
2014,10,27,14,27,27,16,0.6,46,33,15.4,-1.211849666,32,1024,SW,2.3
2014,10,27,15,19,87,15,0.6,48,36,15,0.050822368,36,1023.4,SW,2.5
2014,10,27,16,29,87,16,0.6,53,38,13.4,0.748825643,42,1023.3,SW,1.5
2014,10,27,17,29,83,12,0.5,55,39,12.3,1.011856795,46,1023.5,SW,1.2
2014,10,27,18,28,78,10,0.5,70,22,11,1.788713276,53,1023.8,SW,1.1
2014,10,27,19,36,101,10,0.7,93,2,9.8,2.866667211,62,1023.8,SW,1.1
2014,10,27,20,37,79,10,0.7,94,2,10.8,0.79203864,50,1024.1,SW,1.4
2014,10,27,21,46,86,16,0.9,92,2,9.5,1.647787816,58,1024.3,SW,1.6
2014,10,27,22,43,119,17,1.2,81,2,9.5,2.582856454,62,1024.4,SW,2.2
2014,10,27,23,48,101,13,1,80,2,8.6,2.820164346,67,1024,SW,1.7
2014,10,28,0,36,70,11,0.7,67,2,8.5,3.343449978,70,1023.5,SW,1.4
2014,10,28,1,33,68,9,0.7,69,2,6.7,4.188758525,84,1023.3,CV,0.4
2014,10,28,2,37,59,7,0.7,65,2,5.3,4.106158766,92,1022.9,NE,0.6
2014,10,28,3,31,54,7,0.6,61,2,5.2,3.050617923,86,1023,NE,0.8
2014,10,28,4,35,68,6,0.7,62,2,4.8,2.326565541,84,1023.1,SE,0.9
2014,10,28,5,57,81,8,1,69,2,4.5,2.36264836,86,1023.1,SE,0.9
2014,10,28,6,71,131,9,1.1,72,2,4.6,2.460931776,86,1023.1,NE,1.1
2014,10,28,7,74,161,9,1.2,71,2,6.1,2.910282413,80,1023.5,NE,1.5
2014,10,28,8,73,194,11,1.2,72,2,8,3.457075505,73,1023.3,NE,1
2014,10,28,9,70,156,15,1.3,76,2,9.9,4.061091393,67,1022.8,SW,1.3
2014,10,28,10,78,196,20,1.4,84,2,10.9,3.676039866,61,1022.2,NE,1.7
2014,10,28,11,78,171,20,1.4,91,2,11.6,4.101056005,60,1021.1,NE,1.4
2014,10,28,12,82,148,19,1.3,97,2,12.9,4.079759385,55,1020.2,NE,2
2014,10,28,13,83,151,22,1.3,101,2,14.4,4.672561236,52,1019.4,NW,1.9
2014,10,28,14,84,129,22,1.1,100,10,14.4,3.824858347,49,1019.2,SW,2
2014,10,28,15,58,86,25,0.6,65,34,13.3,3.924536776,53,1018.9,NW,2.7
2014,10,28,16,49,80,24,0.6,65,32,12.9,4.079759385,55,1018.9,NW,1.3
2014,10,28,17,46,88,21,0.6,70,24,11.7,6.204342002,69,1019.2,CV,0
2014,10,28,18,48,93,21,0.7,85,8,10.9,5.438374835,69,1019.5,CV,0
2014,10,28,19,58,100,23,0.7,86,6,10.1,6.807902898,80,1019.5,CV,0
2014,10,28,20,48,103,20,0.8,92,2,9.7,7.641835476,87,1019.5,CV,0.1
2014,10,28,21,53,107,20,0.8,97,2,9.6,8.041010041,90,1019.6,NE,0.6
2014,10,28,22,60,150,16,0.9,94,2,9.2,7.316911264,88,1019.4,NE,0.6
2014,10,28,23,80,187,15,1.2,96,2,9.2,6.464542722,83,1019.3,CV,0
2014,10,29,0,95,186,16,1.3,105,2,8.9,6.344627368,84,1019.3,NE,0.9
2014,10,29,1,97,190,15,1.4,109,2,8.7,6.489963745,86,1019.2,NE,0.6
2014,10,29,2,109,211,NA,1.4,105,2,8,6.134687292,88,1018.8,CV,0
2014,10,29,3,106,187,12,1.4,102,2,7.5,5.966694595,90,1018.7,NE,0.6
2014,10,29,4,100,194,11,1.3,99,NA,7,5.632073598,91,1018.8,CV,0
2014,10,29,5,90,161,10,1.2,99,2,6.6,5.549429992,93,1018.8,CV,0
2014,10,29,6,88,165,9,1.2,89,2,6.4,5.657723539,95,1019.1,CV,0
2014,10,29,7,90,169,10,1.4,86,2,7.3,6.086934823,92,1019.8,NE,0.7
2014,10,29,8,105,287,12,1.7,87,2,9.1,6.366695569,83,1019.7,NE,1.1
2014,10,29,9,101,207,12,1.6,91,2,12,5.177138458,63,1019.7,NE,1.6
2014,10,29,10,106,203,16,1.5,97,2,13.7,5.338555293,57,1019.4,NE,1.7
2014,10,29,11,100,154,20,1.2,98,2,15,5.228104626,52,1018.5,SE,1.1
2014,10,29,12,98,132,24,1.1,101,8,15.6,5.783550534,52,1017.8,SE,1.1
2014,10,29,13,100,125,24,1,100,16,16.1,5.387877878,49,1017.1,SW,0.8
2014,10,29,14,96,127,22,1,101,26,16.4,5.063772858,47,1016.9,SW,1.3
2014,10,29,15,NA,NA,42,1.1,109,20,15.2,7.245270757,59,1016.9,NW,1.1
2014,10,29,16,82,417,24,1,133,10,13.3,8.36186822,72,1017,CV,0
2014,10,29,17,121,346,21,1.1,144,2,11.9,8.744881871,81,1017.3,CV,0
2014,10,29,18,118,321,19,1.1,147,2,11.4,8.257147403,81,1017.3,CV,0
2014,10,29,19,124,124,20,1.4,148,2,11.2,9.287098629,88,1017.4,CV,0
2014,10,29,20,128,128,18,1.3,135,2,11.2,9.949008676,92,1017.9,CV,0
2014,10,29,21,131,131,16,1.4,131,2,11,9.588161643,91,1018,CV,0
2014,10,29,22,130,130,19,1.4,132,2,10.9,9.32500383,90,1017.9,CV,0
2014,10,29,23,135,135,22,1.2,121,2,10.9,9.651946696,92,1017.7,CV,0.2
2014,10,30,0,133,133,16,1.7,125,2,10.8,10.03139504,95,1017.5,CV,0
2014,10,30,1,140,140,13,1.9,133,2,10.6,9.988885916,96,1017.5,CV,0
2014,10,30,2,153,153,17,2.1,131,2,10.5,8.929937471,90,1017.1,CV,0.4
2014,10,30,3,153,153,15,2,126,2,10.6,8.527237859,87,1016.8,NE,1
2014,10,30,4,145,145,13,1.7,125,2,10.7,8.794573574,88,1016.8,CV,0.2
2014,10,30,5,137,137,14,1.5,118,2,10.6,9.028704782,90,1016.8,CV,0
2014,10,30,6,129,129,14,1.5,113,2,10.7,8.282483223,85,1017.2,NE,1
2014,10,30,7,133,133,13,1.5,105,2,11.2,8.421309756,83,1018,CV,0
2014,10,30,8,130,130,15,1.7,104,2,11.7,8.910449131,83,1018.2,CV,0
2014,10,30,9,139,139,15,1.6,104,2,12.5,8.770676322,78,1018.2,NE,1
2014,10,30,10,146,146,16,1.6,101,2,12.5,10.2231636,86,1018,SE,0.8
2014,10,30,11,148,148,18,1.5,102,5,13.6,9.45192153,76,1017.6,NW,0.9
2014,10,30,12,150,150,19,1.4,103,9,14.4,8.788717863,69,1016.6,NW,1.1
2014,10,30,13,165,165,23,1.4,111,11,15.4,9.528178893,68,1015.9,SE,1.1
2014,10,30,14,164,164,32,1.3,97,32,15.1,9.241624978,68,1015.7,NE,1.4
2014,10,30,15,172,172,29,1.4,102,30,14.6,8.545073224,67,1015.7,NE,0.7
2014,10,30,16,186,186,23,1.4,113,20,14,8.82803577,71,1015.7,NW,0.6
2014,10,30,17,177,177,21,1.4,127,6,12.9,10.26341423,84,1016,NW,0.7
2014,10,30,18,172,172,21,1.5,132,3,12.3,10.02670397,86,1016.6,CV,0
2014,10,30,19,170,170,21,1.5,129,4,12,10.07510851,88,1016.9,CV,0.4
2014,10,30,20,171,171,22,1.6,134,2,11.7,9.948192736,89,1017,CV,0
2014,10,30,21,175,175,19,1.7,129,2,11.5,9.917588948,90,1017.5,CV,0
2014,10,30,22,182,182,17,1.9,127,2,11.5,10.40795072,93,1017.3,CV,0
2014,10,30,23,183,183,15,2,119,2,11.2,8.946127213,86,1016.8,CV,0
2014,10,31,0,184,184,15,2,119,2,11.4,9.142601858,86,1016.7,CV,0
2014,10,31,1,181,181,15,1.8,113,2,11.4,9.31421925,87,1016.4,SE,0.7
2014,10,31,2,175,175,NA,1.8,108,2,11.5,9.067315619,85,1016,CV,0
2014,10,31,3,167,167,12,1.6,100,2,11.4,9.142601858,86,1015.8,CV,0
2014,10,31,4,167,167,12,1.6,101,NA,11.2,9.949008676,92,1015.5,CV,0
2014,10,31,5,166,166,14,1.7,101,2,11,9.750967738,92,1015.2,CV,0
2014,10,31,6,160,160,12,1.7,99,2,11,9.912219938,93,1015.4,CV,0.4
2014,10,31,7,168,168,14,1.9,103,2,11.9,9.633776525,86,1016.2,CV,0
2014,10,31,8,164,233,15,2,106,2,12.7,10.4196205,86,1016.4,CV,0
2014,10,31,9,171,240,18,2.2,109,2,13,10.71430073,86,1016,CV,0
2014,10,31,10,197,302,19,3,110,2,14.5,10.32306522,76,1015.8,SW,0.9
2014,10,31,11,182,253,24,2.4,121,3,14.8,11.57327662,81,1015.2,SW,0.7
2014,10,31,12,106,120,18,1.8,100,7,15,11.76830909,81,1014.2,SW,1
2014,10,31,13,119,127,16,1.7,100,9,15.4,11.58633461,78,1013.5,SW,0.9
2014,10,31,14,124,131,15,1.7,97,15,15.4,11.58633461,78,1013.2,SW,0.7
2014,10,31,15,117,124,14,1.6,98,16,14.6,12.63588389,88,1012.8,SW,0.6
2014,10,31,16,120,133,12,1.6,107,8,14,12.72142142,92,1012.5,NW,0.9
2014,10,31,17,122,134,10,1.7,109,4,12.9,12.1186679,95,1013,CV,0
2014,10,31,18,136,144,9,1.9,111,2,12.7,12.23617476,97,1013.3,CV,0
2014,10,31,19,135,152,11,1.9,116,2,12.8,12.49193033,98,1014,CV,0.4
2014,10,31,20,146,177,10,1.9,114,2,12.8,12.49193033,98,1023,CV,0.4
2014,10,31,21,146,181,9,1.8,109,2,12.8,12.49193033,98,1019,NW,1
2014,10,31,22,156,183,8,2.1,111,2,12.9,11.79595264,93,1024,CV,0
2014,10,31,23,167,203,10,2.8,116,2,11.5,11.04050566,97,1019,CV,0
2014,11,1,0,163,195,11,3,109,2,10.3,10.14962664,99,1021,CV,0
2014,11,1,1,162,189,10,3.1,101,2,9.1,9.1,100,1023,CV,0
2014,11,1,2,155,193,13,3.1,95,2,8.6,8.6,100,1022,CV,0.5
2014,11,1,3,163,207,14,2.8,84,2,7.8,7.8,100,1020,NW,0.7
2014,11,1,4,152,188,15,2.8,70,2,7.4,7.4,100,1023,CV,0
2014,11,1,5,146,174,14,2.6,64,2,6.8,6.8,100,1023,CV,0
2014,11,1,6,111,126,13,2.1,64,2,7,7,100,1025,NE,0.8
2014,11,1,7,77,81,11,1.7,60,2,6.2,6.2,100,1024,CV,0
2014,11,1,8,35,53,10,1.3,63,2,7.1,7.1,100,1024,CV,0.4
2014,11,1,9,34,85,11,1.5,79,2,9.2,9.2,100,1025,NE,0.9
2014,11,1,10,20,20,10,0.6,64,14,13.6,0.253985839,40,1024,NW,1.4
2014,11,1,11,7,7,11,0.4,37,35,14.9,-2.523985038,30,1023,NE,5.2
2014,11,1,12,12,38,8,0.3,32,39,15.2,-2.720763664,29,1023,NW,2.2
2014,11,1,13,10,10,10,0.3,33,39,15.2,-3.19266396,28,1022,NW,2.1
2014,11,1,14,13,41,9,0.3,33,41,15.4,-8.121384728,19,1020,NW,2.9
2014,11,1,15,9,44,9,0.3,34,42,15.3,-8.897700562,18,1021,NW,3.2
2014,11,1,16,11,45,9,0.3,37,39,14.8,-6.722459997,22,1023,NW,1.7
2014,11,1,17,11,59,9,0.3,40,37,14.4,-5.922645973,24,1023,NE,2.1
2014,11,1,18,9,36,8,0.3,36,37,13.9,-5.296109486,26,1023,NW,1.2
2014,11,1,19,10,41,6,0.3,39,34,13.8,-4.401135324,28,1025,NW,1.4
2014,11,1,20,10,40,7,0.3,40,32,13,-3.73992375,31,1028,NW,0.7
2014,11,1,21,10,42,6,0.3,59,16,13.7,-6.51679903,24,1024,NW,2
2014,11,1,22,6,35,6,0.3,41,31,12.8,-5.74365849,27,1024,NW,1.3
2014,11,1,23,6,34,5,0.2,30,38,11.7,-4.455248754,32,1025,NE,1.3
2014,11,2,0,5,23,6,0.2,26,39,11.3,-6.561435325,28,1027,NE,4.3
2014,11,2,1,5,50,5,0.2,20,49,10.6,-7.638005279,27,1023,NW,1.2
2014,11,2,2,3,26,NA,0.2,18,51,9.8,-9.312554662,25,1025,NE,2.6
2014,11,2,3,4,34,7,0.2,16,52,9.6,-10.5400049,23,1028,NW,3.7
2014,11,2,4,7,32,6,0.2,15,NA,8.6,-10.85331349,24,1025,NE,2.8
2014,11,2,5,4,9,7,0.2,20,39,8.5,-9.448443003,27,1026,NE,1.4
2014,11,2,6,7,14,6,0.2,16,36,7.9,-9.50421674,28,1025,NW,1.7
2014,11,2,7,6,16,7,0.2,22,29,7.7,-8.797513333,30,1029,NW,2.9
2014,11,2,8,4,30,8,0.3,33,20,8.1,-8.448364426,30,1027,NE,1
2014,11,2,9,6,43,7,0.2,25,30,10.4,-8.799775375,25,1025,NW,3.1
2014,11,2,10,7,23,7,0.2,23,34,11.8,-8.677485507,23,1027,NW,3.4
2014,11,2,11,6,21,7,0.2,20,37,12.6,-10.43800507,19,1023,NW,4.7
2014,11,2,12,3,16,7,0.2,18,40,13.7,-8.247015993,21,1023,NW,2.6
2014,11,2,13,5,15,6,0.2,16,41,14,-11.4499363,16,1023,NW,3.4
2014,11,2,14,3,21,6,0.2,18,41,14.6,-10.96278916,16,1024,NW,2.7
2014,11,2,15,5,37,8,0.2,18,43,15.1,-11.36809255,15,1023,NW,2.7
2014,11,2,16,9,33,8,0.2,22,40,14.9,-11.52925988,15,1023,NW,2.1
2014,11,2,17,5,34,10,0.3,25,35,13.3,-11.2610896,17,1019,NW,2.2
2014,11,2,18,9,39,8,0.3,27,31,12.5,-9.251360099,21,1021,NW,1.4
2014,11,2,19,6,37,10,0.4,33,24,11.6,-8.300784456,24,1024,NW,1.7
2014,11,2,20,7,45,9,0.5,47,9,10.2,-7.982684948,27,1021,NE,0.9
2014,11,2,21,12,40,8,0.6,59,2,6.2,-3.190554136,51,1020,CV,0
2014,11,2,22,11,62,9,0.8,69,2,4.5,-0.89295704,68,1021,CV,0
2014,11,2,23,20.7,77.5,12.5,1.2,70.3,2,3.6,-1.166493274,71,1020,NW,0.8
2014,11,3,0,21,78,12,1.2,70,2,3,-0.99679334,75,1019,CV,0.1
2014,11,3,1,22,70,10,1,68,2,2.5,-0.945621492,78,1020,CV,0
2014,11,3,2,21,70,10,1,68,2,3.1,-0.187178471,79,1017,CV,0
2014,11,3,3,24,67,10,0.9,64,2,1.9,-0.033795595,87,1018,CV,0.5
2014,11,3,4,24,62,10,0.9,60,2,1.4,0.392574089,93,1021,CV,0.2
2014,11,3,5,29,68,10,1.1,63,2,0.7,0.135524655,96,1023,CV,0
2014,11,3,6,27,65,9,1.1,57,2,0.7,-0.154577338,94,1022,CV,0
2014,11,3,7,31,77,11,1.3,59,2,0.6,0.035986332,96,1020,NW,0.9
2014,11,3,8,36,114,16,1.9,72,2,2.4,1.827647311,96,1023,NW,0.9
2014,11,3,9,41,101,18,1.7,77,2,9.5,-0.407893378,50,1023,SW,1
2014,11,3,10,17,53,12,1,73,11,14.7,-4.611142009,26,1018,SW,2.4
2014,11,3,11,12,30,8,0.5,53,30,16.3,-5.462625892,22,1022,SW,3.2
2014,11,3,12,11,17,8,0.4,43,44,17.7,-4.287879696,22,1020,SE,1.6
2014,11,3,13,15,22,9,0.4,42,55,18.7,-4.070842516,21,1017,SW,1.9
2014,11,3,14,11,21,9,0.3,37,62,19.2,-4.98467182,19,1015,SW,2.2
2014,11,3,15,10,38,7,0.3,39,54,18.9,-4.553281379,20,1020,SW,3.6
2014,11,3,16,15,32,8,0.3,40,51,18.2,-4.48783731,21,1019,SW,2.8
2014,11,3,17,12,42,8,0.4,49,43,11.2,-9.751042001,22,1012.9,SW,2.5
2014,11,3,18,NA,NA,NA,NA,NA,NA,11.2,1.974492523,53,1015,SW,0.8
2014,11,3,19,NA,NA,NA,NA,NA,NA,10.8,1.864189532,54,1016,NW,1.7
2014,11,3,20,40,99,11,0.9,95,3,9,3.202019304,67,1021,SW,1
2014,11,3,21,51,109,12,0.9,94,3,8,3.063941194,71,1017,NW,1.4
2014,11,3,22,NA,NA,NA,NA,NA,NA,6.1,1.814995684,74,1017,CV,0.5
2014,11,3,23,NA,NA,NA,NA,NA,NA,4.9,2.25635802,83,1021,CV,0.2
2014,11,4,0,NA,NA,NA,NA,NA,62,4.1,2.450641534,89,1017,CV,0
2014,11,4,1,NA,NA,NA,NA,NA,62,3.7,2.824334348,94,1017,CV,0
2014,11,4,2,NA,NA,NA,NA,NA,62,4,1.871221037,86,1018,SE,0.6
2014,11,4,3,NA,NA,NA,NA,NA,NA,3.1,1.619822229,90,1016,CV,0
2014,11,4,4,NA,NA,NA,NA,NA,62,2.2,0.883857146,91,1017,NE,0.7
2014,11,4,5,NA,NA,NA,NA,NA,62,2.6,0.97049939,89,1016,NE,0.8
2014,11,4,6,NA,NA,NA,NA,NA,62,2.2,0.261492083,87,1012.2,SE,1
2014,11,4,7,NA,NA,NA,NA,NA,NA,2.2,1.334910521,94,1021,CV,0
2014,11,4,8,NA,NA,NA,NA,NA,62,3.8,1.836263619,87,1022,NE,1
2014,11,4,9,53,115,14,1.3,65,2,7.9,0.843048621,61,1020,NE,2
2014,11,4,10,55,103,16,0.9,61,6,10.6,-0.541871495,46,1019,NE,2.2
2014,11,4,11,65,113,23,0.8,61,14,12.5,1.194588446,46,1023,SE,0.9
2014,11,4,12,83,123,28,0.9,72,22,13.9,0.173742265,39,1021,SE,1.3
2014,11,4,13,92,133,28,0.9,84,25,15.5,0.494614434,36,1019,SE,1.1
2014,11,4,14,105,141,24,1.1,112,22,16.1,2.500039598,40,1020,SE,1.6
2014,11,4,15,124,186,29,1.4,136,19,15.9,1.602164589,38,1016,SW,1.3
